target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P500928	5346	5157.8	37	1.43942
JGI_V11_PST130_P503541	219	60.3453	67	222.783
JGI_V11_PST130_P498510	1161	972.804	2	0.41253
JGI_V11_PST130_P503165	1641	1452.8	35	4.83405
JGI_V11_PST130_P496996	447	259.24	0	0
JGI_V11_PST130_P502966	2937	2748.8	6	0.437984
JGI_V11_PST130_P498074	2010	1821.8	41	4.51578
JGI_V11_PST130_P501125	3144	2955.8	40	2.71541
JGI_V11_PST130_P503365	279	102.475	0	0
JGI_V11_PST130_P488246	2262	2073.8	0	0
JGI_V11_PST130_P489680	447	259.24	171	132.356
JGI_V11_PST130_P491731	702	513.804	2	0.781058
JGI_V11_PST130_P489797	1905	1716.8	18	2.10379
JGI_V11_PST130_P488272	1746	1557.8	86	11.0774
JGI_V11_PST130_P490013	300	119.801	47	78.7207
JGI_V11_PST130_P491856	342	157.308	0	0
JGI_V11_PST130_P492558	207	53.4815	0	0
JGI_V11_PST130_P502991	510	321.956	4	2.49295
JGI_V11_PST130_P492967	462	274.197	0	0
JGI_V11_PST130_P488313	279	102.475	40	78.3232
JGI_V11_PST130_P491144	432	244.441	0	0
JGI_V11_PST130_P500947	804	615.804	2	0.651686
JGI_V11_PST130_P493370	399	212.016	326	308.531
JGI_V11_PST130_P499615	1506	1317.8	7	1.06585
JGI_V11_PST130_P503304	537	348.867	55	31.6339
JGI_V11_PST130_P494788	231	68.2107	0	0
JGI_V11_PST130_P504103	906	717.804	38	10.6225
JGI_V11_PST130_P495319	2436	2247.8	14	1.24974
JGI_V11_PST130_P497124	294	114.659	0	0
JGI_V11_PST130_P491965	375	188.628	0	0
JGI_V11_PST130_P488308	666	477.804	1243	522.002
JGI_V11_PST130_P491674	2043	1854.8	7	0.757269
JGI_V11_PST130_P494706	576	387.818	0	0
JGI_V11_PST130_P488584	480	292.046	26.3249	18.087
JGI_V11_PST130_P493395	1491	1302.8	2	0.308036
JGI_V11_PST130_P490089	1782	1593.8	61	7.67972
JGI_V11_PST130_P500912	1266	1077.8	0	0
JGI_V11_PST130_P502633	1185	996.804	26	5.23376
JGI_V11_PST130_P500952	318	135.478	0	0
JGI_V11_PST130_P488977	648	459.804	3	1.30918
JGI_V11_PST130_P488868	2169	1980.8	16	1.6208
JGI_V11_PST130_P488493	210	55.2131	0	0
JGI_V11_PST130_P487031	843	654.804	0	0
JGI_V11_PST130_P496079	1158	969.804	86	17.7936
JGI_V11_PST130_P491196	333	149.037	0	0
JGI_V11_PST130_P497923	675	486.804	0	0
JGI_V11_PST130_P488821	633	444.804	0	0
JGI_V11_PST130_P489426	870	681.804	56	16.4808
JGI_V11_PST130_P496630	747	558.804	1	0.35908
JGI_V11_PST130_P491775	861	672.804	12	3.57885
JGI_V11_PST130_P501425	2817	2628.8	4	0.305318
JGI_V11_PST130_P490238	474	286.132	0	0
JGI_V11_PST130_P490063	393	206.147	35	34.0675
JGI_V11_PST130_P503040	1023	834.804	32	7.69159
JGI_V11_PST130_P493931	288	109.776	0	0
JGI_V11_PST130_P501267	279	102.475	69	135.108
JGI_V11_PST130_P498821	1794	1605.8	0	0
JGI_V11_PST130_P490212	504	315.956	0	0
JGI_V11_PST130_P489902	1302	1113.8	0	0
JGI_V11_PST130_P496900	741	552.804	0	0
JGI_V11_PST130_P494460	1602	1413.8	0	0
JGI_V11_PST130_P487409	459	271.197	0	0
JGI_V11_PST130_P498777	384	197.374	0	0
JGI_V11_PST130_P502392	1503	1314.8	0	0
JGI_V11_PST130_P497532	306	124.955	0	0
JGI_V11_PST130_P487727	654	465.804	175	75.3851
JGI_V11_PST130_P488299	1011	822.804	0	0
JGI_V11_PST130_P491334	240	74.0503	0	0
JGI_V11_PST130_P497313	642	453.804	23	10.1697
JGI_V11_PST130_P489001	1788	1599.8	0	0
JGI_V11_PST130_P504390	1446	1257.8	0	0
JGI_V11_PST130_P500016	1002	813.804	42	10.3557
JGI_V11_PST130_P493008	1122	933.804	144.251	30.9966
JGI_V11_PST130_P494101	1206	1017.8	217	42.7805
JGI_V11_PST130_P501742	1038	849.804	11	2.59731
JGI_V11_PST130_P496689	801	612.804	98	32.0889
JGI_V11_PST130_P502088	1269	1080.8	125	23.2067
JGI_V11_PST130_P492731	681	492.804	221	89.9847
JGI_V11_PST130_P501567	762	573.804	763	266.816
JGI_V11_PST130_P504570	1290	1101.8	46	8.3773
JGI_V11_PST130_P487885	1113	924.804	8	1.73576
JGI_V11_PST130_P494206	534	345.879	2	1.16026
JGI_V11_PST130_P501964	639	450.804	5174	2302.98
JGI_V11_PST130_P486792	2010	1821.8	0	0
JGI_V11_PST130_P489455	480	292.046	0	0
JGI_V11_PST130_P494973	1035	846.804	0	0
JGI_V11_PST130_P493976	936	747.804	0	0
JGI_V11_PST130_P502017	276	100.139	3	6.01131
JGI_V11_PST130_P500300	1596	1407.8	53	7.55412
JGI_V11_PST130_P494435	477	289.085	0	0
JGI_V11_PST130_P491202	369	182.867	3	3.29181
JGI_V11_PST130_P500412	1203	1014.8	12	2.37274
JGI_V11_PST130_P497467	420	232.598	0	0
JGI_V11_PST130_P503043	831	642.804	0	0
JGI_V11_PST130_P492782	849	660.804	1	0.303653
JGI_V11_PST130_P498610	1911	1722.8	8	0.931761
JGI_V11_PST130_P493455	2637	2448.8	2	0.16388
JGI_V11_PST130_P487534	699	510.804	4	1.57129
JGI_V11_PST130_P498631	264	90.9423	4	8.82561
JGI_V11_PST130_P490339	294	114.659	1	1.75001
JGI_V11_PST130_P496873	840	651.804	0	0
JGI_V11_PST130_P487910	354	168.541	0	0
JGI_V11_PST130_P487503	1722	1533.8	31	4.05548
JGI_V11_PST130_P494070	201	50.1682	4	15.9986
JGI_V11_PST130_P493585	1413	1224.8	5301	868.444
JGI_V11_PST130_P488392	516	327.956	172	105.236
JGI_V11_PST130_P498851	870	681.804	0	0
JGI_V11_PST130_P492829	117	18.5121	0	0
JGI_V11_PST130_P493271	777	588.804	0	0
JGI_V11_PST130_P495613	774	585.804	0	0
JGI_V11_PST130_P493484	378	191.534	0	0
JGI_V11_PST130_P495946	4101	3912.8	45	2.30768
JGI_V11_PST130_P497574	2142	1953.8	0	0
JGI_V11_PST130_P491983	657	468.804	0	0
JGI_V11_PST130_P496195	267	93.1673	0	0
JGI_V11_PST130_P504054	1005	816.804	4	0.982636
JGI_V11_PST130_P490755	2886	2697.8	200	14.8754
JGI_V11_PST130_P501765	1053	864.804	0	0
JGI_V11_PST130_P501061	633	444.804	20	9.02219
JGI_V11_PST130_P489801	1974	1785.8	7	0.786529
JGI_V11_PST130_P497974	1311	1122.8	26	4.64643
JGI_V11_PST130_P488004	204	51.9035	0	0
JGI_V11_PST130_P490864	735	546.804	0	0
JGI_V11_PST130_P492191	372	185.715	24	25.9307
JGI_V11_PST130_P495805	450	262.232	1	0.765182
JGI_V11_PST130_P488337	399	212.016	15	14.1962
JGI_V11_PST130_P490295	375	188.628	2	2.12752
JGI_V11_PST130_P496430	1320	1131.8	0	0
JGI_V11_PST130_P495878	999	810.804	3	0.742431
JGI_V11_PST130_P499320	3465	3276.8	8	0.48988
JGI_V11_PST130_P496905	825	636.804	94.607	29.8104
JGI_V11_PST130_P492598	741	552.804	10	3.62977
JGI_V11_PST130_P497826	1191	1002.8	24	4.80226
JGI_V11_PST130_P497736	1356	1167.8	0	0
JGI_V11_PST130_P500991	933	744.804	31	8.35161
JGI_V11_PST130_P503923	459	271.197	0	0
JGI_V11_PST130_P494286	510	321.956	0	0
JGI_V11_PST130_P490282	213	56.9593	3	10.5683
JGI_V11_PST130_P500155	321	138.094	5	7.26514
JGI_V11_PST130_P499954	180	39.4144	2	10.1818
JGI_V11_PST130_P487501	303	122.375	0	0
JGI_V11_PST130_P490087	708	519.804	0	0
JGI_V11_PST130_P493517	588	399.818	1	0.501866
JGI_V11_PST130_P499482	1473	1284.8	5	0.780879
JGI_V11_PST130_P501790	510	321.956	322	200.682
JGI_V11_PST130_P490816	1440	1251.8	147	23.563
JGI_V11_PST130_P495037	294	114.659	0	0
JGI_V11_PST130_P503937	666	477.804	14	5.87934
JGI_V11_PST130_P492483	975	786.804	10	2.55026
JGI_V11_PST130_P499995	252	82.1711	2.02059	4.93412
JGI_V11_PST130_P501418	228	66.1813	0	0
JGI_V11_PST130_P490694	273	97.7827	0	0
JGI_V11_PST130_P503187	969	780.804	0	0
JGI_V11_PST130_P488425	1788	1599.8	133	16.6815
JGI_V11_PST130_P488577	1020	831.804	0	0
JGI_V11_PST130_P488373	831	642.804	0	0
JGI_V11_PST130_P493420	528	339.901	110	64.9367
JGI_V11_PST130_P501922	645	456.804	306	134.413
JGI_V11_PST130_P488108	540	351.867	0	0
JGI_V11_PST130_P498955	1197	1008.8	59	11.7353
JGI_V11_PST130_P494961	324	140.831	0	0
JGI_V11_PST130_P503274	549	360.867	34	18.9052
JGI_V11_PST130_P493657	270	95.431	0	0
JGI_V11_PST130_P498071	2532	2343.8	21	1.79783
JGI_V11_PST130_P486917	567	378.831	0	0
JGI_V11_PST130_P491112	840	651.804	0	0
JGI_V11_PST130_P488279	639	450.804	0	0
JGI_V11_PST130_P491657	624	435.818	1	0.46041
JGI_V11_PST130_P500174	1905	1716.8	102	11.9215
JGI_V11_PST130_P499216	744	555.804	11	3.9712
JGI_V11_PST130_P492935	492	304.007	1	0.660035
JGI_V11_PST130_P497213	279	102.475	0	0
JGI_V11_PST130_P502799	870	681.804	13	3.82591
JGI_V11_PST130_P497805	1563	1374.8	0	0
JGI_V11_PST130_P503162	276	100.139	3	6.01131
JGI_V11_PST130_P491332	309	127.597	0	0
JGI_V11_PST130_P493716	366	180.006	0	0
JGI_V11_PST130_P503811	753	564.804	0	0
JGI_V11_PST130_P494055	186	42.4233	0	0
JGI_V11_PST130_P494959	222	62.2394	0	0
JGI_V11_PST130_P494283	225	64.2422	11	34.3576
JGI_V11_PST130_P504030	210	55.2131	548	1991.54
JGI_V11_PST130_P499646	243	76.0008	2	5.28034
JGI_V11_PST130_P490856	831	642.804	37	11.5498
JGI_V11_PST130_P496405	300	119.801	1	1.67491
JGI_V11_PST130_P496568	591	402.818	29	14.4457
JGI_V11_PST130_P502466	3273	3084.8	45	2.92708
JGI_V11_PST130_P487970	2127	1938.8	71	7.3481
JGI_V11_PST130_P501055	351	165.691	8	9.68815
JGI_V11_PST130_P489314	282	104.827	7	13.3991
JGI_V11_PST130_P496994	312	130.245	0	0
